,TP-40,TP-50,TP_60,TP-70,TP-80,TP-90
SMA-CLMPNet at Epoch = 100,86.07780905187876,86.29504442247332,86.55183275450031,87.2134385320528,90.12782967230349,90.28243158907425
SMA-CLMPNet at Epoch = 200,87.32310719142548,87.650029955125,88.3640267891567,90.48390576139691,90.58472527679592,92.07697656242146
SMA-CLMPNet at Epoch = 300,88.08490197871417,90.61149357092208,92.40106169755717,93.11436652122754,93.32447687032077,93.43472691411382
SMA-CLMPNet at Epoch = 400,90.44601032778296,92.74516921535724,93.93194771523737,94.17749489892128,94.84455931565779,95.4868758660622
SMA-CLMPNet at Epoch = 500,93.41377989895513,94.42853227590045,96.30128396546588,96.88382708879033,97.7316921261624,97.91449293542543
