,TP-40,TP-50,TP_60,TP-70,TP-80,TP-90
SMA-CLMPNet at Epoch = 100,86.05412414192648,86.11959816424476,86.1995325373614,86.66762553505293,89.38484943577039,89.59330138188606
SMA-CLMPNet at Epoch = 200,86.85073783101734,87.49668681689022,88.28741959976534,89.7837239049043,89.89495419041235,91.09545139426453
SMA-CLMPNet at Epoch = 300,87.90707911480473,89.88257323568187,92.54580488198101,92.57312659268338,92.93387541471988,92.93756070654695
SMA-CLMPNet at Epoch = 400,92.56389818413673,93.02263595918066,93.96399438912131,94.10431064919366,95.18506694445693,95.92316679176167
SMA-CLMPNet at Epoch = 500,93.59461841639246,93.84715876928952,97.0236558930804,97.17538198207751,98.1428431950214,98.49099899177666
