,TP-40,TP-50,TP_60,TP-70,TP-80,TP-90
SMA-CLMPNet at Epoch = 100,86.10150700314443,86.47120699214005,86.90702451373419,87.76616991172284,90.88326496279396,90.98224521946261
SMA-CLMPNet at Epoch = 200,87.80064295672415,87.8039115228967,88.44076703846001,91.19509424427392,91.28516354943608,93.07988336815811
SMA-CLMPNet at Epoch = 300,88.26344571892602,91.3523332126145,92.2567705676281,93.66197251855219,93.71837558331465,93.93724087553412
SMA-CLMPNet at Epoch = 400,88.4228703455382,92.46935279756127,93.89992289311007,94.25079306697816,94.50647921363957,95.05453576732579
SMA-CLMPNet at Epoch = 500,93.2336388469412,95.01715378140483,95.5895891203567,96.59401646404231,97.32397156669447,97.34469663184022
