,TP-40,TP-50,TP_60,TP-70,TP-80,TP-90
OM²AHL-BiG at Epochs = 100,88.30209763887396,88.7389219081527,88.86732500526553,88.91869999992336,90.52454688760567,92.50205276539467
OM²AHL-BiG at Epochs = 200,88.90224341290784,89.46420431737829,90.45419656759263,90.75426840215673,92.64825918149691,93.91812978344949
OM²AHL-BiG at Epochs = 300,90.29122136445287,91.33209210564637,93.12161398798307,93.62027539919704,94.52624211861752,95.59754299957201
OM²AHL-BiG at Epochs = 400,92.40075120588139,93.02429418481873,94.74092644817117,95.26259156291002,96.53810365962202,97.03732213179765
OM²AHL-BiG at Epochs = 500,93.70955547738126,94.92030669043572,96.88430989655299,97.38965122289406,98.20263181182851,98.61965937242728
